sample_id,source_name,channel,input_type,seed_label,ground_truth_label,category,market,has_url_flag,has_email_flag,has_phone_flag,message_text_gold
mendeley_sms_02675,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Message from . I am at Truro Hospital on ext. You can phone me here. as I have a phone by my side
mendeley_sms_02676,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Why must we sit around and wait for summer days to celebrate. Such a magical sight when the worlds dressed in white. Oooooh let there be snow.
mendeley_sms_02677,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Good evening! How are you?
mendeley_sms_02678,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,I‘ll have a look at the frying pan in case it‘s cheap or a book perhaps. No that‘s silly a frying pan isn‘t likely to be a book
mendeley_sms_02679,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,I dont want to hear philosophy. Just say what happen
mendeley_sms_02680,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Yup i'm elaborating on the safety aspects and some other issues..
mendeley_sms_02681,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. take Care�"
mendeley_sms_02682,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"chile, please! It's only a  &lt;DECIMAL&gt;  hour drive for me. I come down all the time and will be subletting feb-april for audition season."
mendeley_sms_02683,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Howz that persons story..have u read that?
mendeley_sms_02684,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Am on a train back from northampton so i'm afraid not!
mendeley_sms_02685,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,I'm on the bus. Love you
mendeley_sms_02686,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,K.k.this month kotees birthday know?
mendeley_sms_02687,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,If you have belive me. Come to my home.
mendeley_sms_02688,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,All will come alive.better correct any good looking figure there itself..
mendeley_sms_02689,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,K...k...yesterday i was in cbe .
mendeley_sms_02690,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,GRAN ONLYFOUND OUT AFEW DAYS AGO.CUSOON HONI
mendeley_sms_02691,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Yesterday its with me only . Now am going home.
mendeley_sms_02692,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Hey are you angry with me. Reply me dr.
mendeley_sms_02693,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"Babe ! How goes that day ? What are you doing ? Where are you ? I sip my cappuccino and think of you, my love ... I send a kiss to you from across the sea"
mendeley_sms_02694,mendeley_sms_phishing,sms,text,spam,scam,none,unknown,No,No,yes,"Ramprastha has Launched The Edge Towers in Gurgaon, @2800/-*Home Loan @ 0*% Just Pay 15% Now & EMI Starts On Possession 2/3/4 BHK Luxurious Flats Cal- 9650988282"
mendeley_sms_02695,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"Sez, hows u & de arab boy? Hope u r all good give my love 2 evry1 love ya eshxxxxxxxxxxx"
mendeley_sms_02696,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Yar... I tot u knew dis would happen long ago already.
mendeley_sms_02697,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Haven't received
mendeley_sms_02698,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Do u knw dis no. &lt;#&gt; ?
mendeley_sms_02699,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,We have pizza if u want
mendeley_sms_02700,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,great loxahatchee xmas tree burning update: you can totally see stars here
mendeley_sms_02701,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,That sucks. So what do you got planned for your yo valentine? I am your yo valentine aren't I?
mendeley_sms_02702,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Take care and sleep well.you need to learn to change in life.you only need to get CONVINCED on that.i will wait but no more conversations between us.GET CONVINCED by that time.Your family is over for you in many senses.respect them but not overemphasise.or u have no role in my life.
mendeley_sms_02703,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Ah poop. Looks like ill prob have to send in my laptop to get fixed cuz it has a gpu problem
mendeley_sms_02704,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Sorry that was my uncle. I.ll keep in touch
mendeley_sms_02705,mendeley_sms_phishing,sms,text,Smishing,scam,none,unknown,No,No,yes,Call FREEPHONE 0800 542 0578 now!
mendeley_sms_02706,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"Poyyarikatur,kolathupalayam,unjalur post,erode dis, &lt;#&gt; ."
mendeley_sms_02707,mendeley_sms_phishing,sms,text,spam,scam,none,unknown,No,No,yes,"Thanks for your ringtone order, ref number R836. Your mobile will be charged £4.50. Should your tone not arrive please call customer services on 09065069154"
mendeley_sms_02708,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Ok. I.ll do you right later.
mendeley_sms_02709,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"Dear, I am waiting for your call�I will be busy later on.."
mendeley_sms_02710,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Are you this much buzy AS YOU SHOW
mendeley_sms_02711,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,What year. And how many miles.
mendeley_sms_02712,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,I said its okay. Sorry
mendeley_sms_02713,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,How. Its a little difficult but its a simple way to enter this place
mendeley_sms_02714,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Cant think of anyone with * spare room off * top of my head
mendeley_sms_02715,mendeley_sms_phishing,sms,text,Smishing,scam,none,unknown,No,No,yes,XCLUSIVE@CLUBSAISAI 2MOROW 28/5 SOIREE SPECIALE ZOUK WITH NICHOLS FROM PARIS.FREE ROSES 2 ALL LADIES !!! info: 07946746291/07880867867
mendeley_sms_02716,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Dunno he jus say go lido. Same time 930.
mendeley_sms_02717,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Can't take any major roles in community outreach. You rock mel
mendeley_sms_02718,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,I am back. Good journey! Let me know if you need any of the receipts. Shall i tell you like the pendent?
mendeley_sms_02719,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,I am not having her number sir
mendeley_sms_02720,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Thanks for understanding. I've been trying to tell sura that.
mendeley_sms_02721,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Well keep in mind I've only got enough gas for one more round trip barring a sudden influx of cash
mendeley_sms_02722,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Come to mahal bus stop.. &lt;DECIMAL&gt;
mendeley_sms_02723,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"Have a lovely night and when you wake up to see this message, i hope you smile knowing all is as should be. Have a great morning"
mendeley_sms_02724,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Ok. Every night take a warm bath drink a cup of milk and you'll see a work of magic. You still need to loose weight. Just so that you know
mendeley_sms_02725,mendeley_sms_phishing,sms,text,Smishing,scam,none,unknown,No,No,yes,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07090298926 to re-schedule. Ref:9307622"
mendeley_sms_02726,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"Tonight? Yeah, I'd be down for that"
mendeley_sms_02727,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Doesn't g have class early tomorrow and thus shouldn't be trying to smoke at  &lt;#&gt;
mendeley_sms_02728,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,K..k..any special today?
mendeley_sms_02729,mendeley_sms_phishing,sms,text,Smishing,scam,none,unknown,No,No,No,Text & meet someone sexy today. U can find a date or even flirt its up to U. Join 4 just 10p. REPLY with NAME & AGE eg Sam 25. 18 -msg recd@thirtyeight pence
mendeley_sms_02730,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"Aight, let me know when you're gonna be around usf"
mendeley_sms_02731,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Got c... I lazy to type... I forgot U in lect... I saw a pouch but like not v nice...
mendeley_sms_02732,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Hiya. How was last night? I've been naughty and bought myself clothes and very little ... Ready for more shopping tho! What kind of time do you wanna meet?
mendeley_sms_02733,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Eatin my lunch...
mendeley_sms_02734,mendeley_sms_phishing,sms,text,spam,scam,none,unknown,No,No,No,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. £1.50 SP:Tyrone
mendeley_sms_02735,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Eh u send wrongly lar...
mendeley_sms_02736,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"Not really dude, have no friends i'm afraid :("
mendeley_sms_02737,mendeley_sms_phishing,sms,text,smishing,scam,none,unknown,No,No,yes,XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380644
mendeley_sms_02738,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Hi juan. Im coming home on fri hey. Of course i expect a welcome party and lots of presents. Ill phone u when i get back. Loads of love nicky x x x x x x x x x
mendeley_sms_02739,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"By the way, make sure u get train to worc foregate street not shrub hill. Have fun night x"
mendeley_sms_02740,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"Awesome, be there in a minute"
mendeley_sms_02741,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,So i could kiss and feel you next to me...
mendeley_sms_02742,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"Yeah, we got one lined up for us"
mendeley_sms_02743,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Pls ask macho how much is budget for bb bold 2 is cos i saw a new one for  &lt;#&gt;  dollars.
mendeley_sms_02744,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Ok.. Ü finishing soon?
mendeley_sms_02745,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"Cool, what time you think you can get here?"
mendeley_sms_02746,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"A boy was late 2 home. His father: ""WELCOME"""
mendeley_sms_02747,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"Good afternoon on this glorious anniversary day, my sweet J !! I hope this finds you happy and content, my Prey. I think of you and send a teasing kiss from across the sea coaxing images of fond souveniers ... You Cougar-Pen"
mendeley_sms_02748,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"K, wat s tht incident?"
mendeley_sms_02749,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,I am busy on Sunday as I HAVE A DATE ON SUNDAY WITH LITCI!!
mendeley_sms_02750,mendeley_sms_phishing,sms,text,Smishing,scam,none,unknown,No,No,yes,74355 XMAS iscoming & ur awarded either £500 CD gift vouchers & free entry 2 r £100 weekly draw txt MUSIC to 87066 TnC
mendeley_sms_02751,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Who u talking about?
mendeley_sms_02752,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Ya that one is slow as poo
mendeley_sms_02753,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"Don't worry, * is easy once have ingredients!"
mendeley_sms_02754,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,He also knows about lunch menu only da. . I know
mendeley_sms_02755,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"House-Maid is the murderer, because the man was murdered on  26th January.. As public holiday all govt.instituitions are closed,including post office.."
mendeley_sms_02756,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"I don't think I can get away for a trek that long with family in town, sorry"
mendeley_sms_02757,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Mind blastin.. No more Tsunamis will occur from now on.. Rajnikant stopped swimming in Indian Ocean..:-D
mendeley_sms_02758,mendeley_sms_phishing,sms,text,spam,scam,none,unknown,No,No,yes,"Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16"
mendeley_sms_02759,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,CERI U REBEL! SWEET DREAMZ ME LITTLE BUDDY!! C YA 2MORO! WHO NEEDS BLOKES
mendeley_sms_02760,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"I'm in a meeting, call me later at evening"
mendeley_sms_02761,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Amazing : If you rearrange these letters it gives the same meaning... Dormitory = Dirty room Astronomer = Moon starer The eyes = They see Election results = Lies lets recount Mother-in-law = Woman Hitler Eleven plus two =Twelve plus one Its Amazing... !:-)
mendeley_sms_02762,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Oh ya ya. I remember da. .
mendeley_sms_02763,mendeley_sms_phishing,sms,text,Smishing,scam,none,unknown,No,No,yes,"Dear V0DAF0NE Customer,You are a 5,00,000 winner of Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 6299257179 Now!"
mendeley_sms_02764,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,He needs to stop going to bed and make with the  dealing
mendeley_sms_02765,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,I thank you so much for all you do with selflessness. I love you plenty.
mendeley_sms_02766,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"Coffee cake, i guess..."
mendeley_sms_02767,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,From here after The performance award is calculated every two month.not for current one month period..
mendeley_sms_02768,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Ok no prob. Take ur time.
mendeley_sms_02769,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Hi Petey!noim ok just wanted 2 chat coz avent spoken 2 u 4 a long time-hope ur doin alrite.have good nit at js love ya am.x
mendeley_sms_02770,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,U r too much close to my heart. If u go away i will be shattered. Plz stay with me.
mendeley_sms_02771,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Fine. Do you remember me.
mendeley_sms_02772,mendeley_sms_phishing,sms,text,Smishing,scam,none,unknown,No,No,yes,Your account has been credited with 500 FREE Text Messages. To activate call 08718738034
mendeley_sms_02773,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"I shall book chez jules for half eight, if that's ok with you?"
mendeley_sms_02774,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Im just wondering what your doing right now?
mendeley_sms_02775,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Or just do that 6times
mendeley_sms_02776,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Ok ok take care. I can understand.
mendeley_sms_02777,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,O we cant see if we can join denis and mina? Or does denis want alone time
